station_id,name,lon,lat,elev_m,tzname,state
ATT,Austin - City/Camp Mabry,-97.76042175,30.3208073,203.0,America/Chicago,TX
BYY,BAY_CITY,-95.86344,28.97325,14.0,America/Chicago,TX
BMT,Beaumont,-94.2150967,30.0702044,9.8,America/Chicago,TX
BPT,Beaumont - Port Arthur,-94.02613689,29.95206372,4.5784636,America/Chicago,TX
BEA,Beeville,-97.7910296,28.3618701,81.7,America/Chicago,TX
E41,Big Lake Reagan,-101.4725,31.1989,818.1197,America/Chicago,TX
BPG,BIG_SPRING,-101.52164,32.21261,784.0,America/Chicago,TX
F00,Bonham,-96.1793,33.6131,189.55844,America/Chicago,TX
VAF,Boomvang,-94.6253,27.3536,0.0,America/Chicago,TX
BGD,BORGER/HUTCHINSON,-101.39366,35.70089,931.0,America/Chicago,TX
0F2,Bowie,-97.77556,33.6016667,335.6,America/Chicago,TX
BBD,Brady,-99.3239267,31.1792883,557.0,America/Chicago,TX
CFD,Brazos,-96.3314,30.7157,102.43148,America/Chicago,TX
BBF,Brazos 133,-96.014,27.833,0.0,America/Chicago,TX
BQX,Brazos 451,-95.7244,28.4936,0.0,America/Chicago,TX
BKD,Breckenridge,-98.8909997,32.7190469,391.4,America/Chicago,TX
11R,BRENHAM_MUNICIPAL_APT,-96.37417,30.21889,94.0,America/Chicago,TX
XBP,Bridgeport,-97.8283889,33.1753333,259.7,America/Chicago,TX
BRO,BROWNSVILLE INTL,-97.42313,25.91461,6.0,America/Chicago,TX
BWD,BROWNWOOD MUNICIPAL,-98.9565,31.79361,422.0,America/Chicago,TX
BMQ,BURNET MUNICIPAL/KATE CRADDOCK,-98.23861,30.73893,389.0,America/Chicago,TX
RWV,Caldwell,-96.7040858,30.5154743,119.0,America/Chicago,TX
T35,Cameron,-96.9710969,30.8793556,124.16077,America/Chicago,TX
HHF,CANADIAN,-100.404,35.895,730.0,America/Chicago,TX
FTN,Carrizo Springs,-100.0188,28.2086,236.0,America/Chicago,TX
CZT,Carrizo Springs,-99.8236,28.5222,178.27155,America/Chicago,TX
4F2,Carthage,-94.2988,32.176,75.229965,America/Chicago,TX
T89,Castroville,-98.8509,29.3419,232.19913,America/Chicago,TX
CVB,Castroville,-98.8509006,29.3419208,235.0,America/Chicago,TX
F17,Center,-94.1564,31.8316,95.238235,America/Chicago,TX
CDS,CHILDRESS MUNICIPAL,-100.28806,34.43389,595.0,America/Chicago,TX
GZN,Cisco,-99.0237,32.3658,523.0639,America/Chicago,TX
LBR,CLARKSVILLE,-95.06356,33.59316,134.0,America/Chicago,TX
CPT,CLEBURNE,-97.43375,32.35375,260.0,America/Chicago,TX
6R3,Cleveland,-95.008,30.35644,45.7,America/Chicago,TX
COM,Coleman,-99.4036111,31.8411389,517.2,America/Chicago,TX
CLL,COLLEGE STATION,-96.36389,30.58806,98.0,America/Chicago,TX
66R,Columbus,-96.5158,29.6411,74.3404,America/Chicago,TX
MKN,COMANCHE COUNTY/CITY ARPT,-98.6,31.92,423.0,America/Chicago,TX
CXO,CONROE/MONTGOMERY COUNTY AIRPORT,-95.41453,30.35236,75.0,America/Chicago,TX
CRP,CORPUS CHRISTI INTL,-97.51278,27.77306,13.0,America/Chicago,TX
NGP,CORPUS CHRISTI NAS,-97.29109,27.69263,6.0,America/Chicago,TX
CRS,CORSICANA,-96.4,32.03,137.0,America/Chicago,TX
COT,COTULLA MUNICIPAL,-99.21833,28.45667,144.0,America/Chicago,TX
DKR,Crocket,-95.4038306,31.3069611,106.1,America/Chicago,TX
DHT,DALHART MUNICIPAL,-102.54728,36.02259,1216.0,America/Chicago,TX
ADS,DALLAS/ADDISON ARPT,-96.83645,32.96856,196.0,America/Chicago,TX
DFW,DALLAS/FT WORTH,-97.038,32.89683,182.0,America/Chicago,TX
DAL,DALLAS/LOVE FIELD,-96.85178,32.84711,148.0,America/Chicago,TX
RBD,DALLAS/REDBIRD ARPT,-96.87,32.68,201.0,America/Chicago,TX
LUD,DECATUR,-97.5805,33.25425,319.0,America/Chicago,TX
DRT,DEL RIO INTL (AUT),-100.92716,29.37421,307.0,America/Chicago,TX
DTO,Denton,-97.2006,33.205,200.71758,America/Chicago,TX
E57,Denver City,-102.84,32.97465,1088.0,America/Chicago,TX
6R6,DRYDEN,-102.21291,30.04602,702.0,America/Chicago,TX
DUX,DUMAS,-102.013,35.858,1129.0,America/Chicago,TX
DYS,DYESS AFB/ABILENE,-99.855,32.421,545.0,America/Chicago,TX
ELA,Eagle Lake,-96.3219,29.6006,56.802055,America/Chicago,TX
EMK,East Breaks (GoM),-94.3228,27.8186,0.0,America/Chicago,TX
ETN,Eastland,-98.8098,32.4135,444.62585,America/Chicago,TX
EBG,EDINBURG,-98.12222,26.44167,24.0,America/Chicago,TX
ELP,EL PASO INTL ARPT,-106.37583,31.81111,1194.0,America/Denver,TX
E35,Fabens,-106.14706,31.517197,1114.0,America/Denver,TX
BKS,FALFURRIAS/BROOKS COUNTY AIRPORT,-98.12111,27.20667,34.0,America/Chicago,TX
BIF,Fort Bliss,-106.3800389,31.849525,1203.0,America/Denver,TX
GRK,FORT HOOD/GRAY AAF,-97.83,31.07,309.0,America/Chicago,TX
FST,FORT STOCKTON,-102.91667,30.91194,917.0,America/Chicago,TX
AFW,Fort Worth - Alliance,-97.31787784,32.9716046,204.81914,America/Chicago,TX
FTW,FORT WORTH/MEACHAM,-97.36244,32.81978,216.0,America/Chicago,TX
NFW,FORT WORTH NAS,-97.43648,32.78098,198.0,America/Chicago,TX
FWS,Fort Worth - Spinks,-97.3084394,32.5651336,209.0,America/Chicago,TX
T82,FREDERICKSBURG/GILLESPIE COUNTY,-98.90919,30.24325,517.0,America/Chicago,TX
HLR,FT HOOD AAF/KILLEEN,-97.7145,31.1387,283.0,America/Chicago,TX
GLE,GAINESVILLE,-97.19694,33.65139,256.0,America/Chicago,TX
GVW,Galveston 209B,-94.54656,29.13025,0.0,America/Chicago,TX
GVX,Galveston 424,-94.9767,28.5767,0.0,America/Chicago,TX
GLS,GALVESTON/SCHOLES,-94.86042,29.26533,16.0,America/Chicago,TX
GOP,GATESVILLE,-97.79697,31.42128,276.0,America/Chicago,TX
GTU,GEORGETOWN (AWOS),-97.67666,30.68083,240.0,America/Chicago,TX
8T6,George West / Live Oak,-98.1165,28.3628,37.0,America/Chicago,TX
GYB,GIDDINGS-LEE_CNTY_ARPT,-96.98,30.17,148.0,America/Chicago,TX
JXI,GILMER/FOX_STEPHENS_FIELD,-94.95,32.7,127.0,America/Chicago,TX
T20,Gonzales,-97.4614,29.528,108.13235,America/Chicago,TX
RPH,GRAHAM_MUNI_ARPT,-98.555,33.11,344.0,America/Chicago,TX
GDJ,GRANBURY,-97.81694,32.44442,237.0,America/Chicago,TX
GPM,GRAND_PRAIRIE,-97.04692,32.69878,180.0,America/Chicago,TX
GVT,GREENVILLE/MAJORS,-96.06533,33.06784,163.0,America/Chicago,TX
GDP,GUADALUPE PASS AMOS,-104.80978,31.83312,1662.0,America/Chicago,TX
GUL,Gunnison (GoM),-93.5383,27.3039,0.0,America/Chicago,TX
MNZ,Hamilton,-98.1486375,31.6659264,395.9,America/Chicago,TX
HRL,HARLINGEN INTL ARPT,-97.65439,26.2285,11.0,America/Chicago,TX
LHB,HEARNE,-96.62,30.87,87.0,America/Chicago,TX
HBV,HEBBRONVILLE,-98.73694,27.34956,202.0,America/Chicago,TX
RFI,Henderson,-94.8517222,32.1417222,134.7,America/Chicago,TX
F12,HENDERSON RUSK C,-94.85172,32.14172,135.0,America/Chicago,TX
HRX,Hereford,-102.326414,34.8577592,1153.0,America/Chicago,TX
HQI,High Island 376,-93.67083,27.962,0.0,America/Chicago,TX
INJ,HILLSBORO,-97.09722,32.08361,209.0,America/Chicago,TX
HDO,HONDO MUNICIPAL,-99.17417,29.35944,283.0,America/Chicago,TX
HHV,Hoover Diana,-94.6886,26.9392,0.0,America/Chicago,TX
DZB,Horseshoe,-98.3587569,30.5270514,333.0,America/Chicago,TX
MCJ,Houston Dunn,-95.395,29.714,22.525835,America/Chicago,TX
DWH,HOUSTON/D.W. HOOKS,-95.55624,30.06803,46.0,America/Chicago,TX
EFD,HOUSTON/ELLINGTON,-95.15875,29.60733,10.0,America/Chicago,TX
TME,Houston Exec,-95.8978889,29.8050278,50.6,America/Chicago,TX
SGR,HOUSTON/HULL FIELD,-95.65653,29.62225,2.0,America/Chicago,TX
IAH,Houston Intercontinental,-95.3607,29.9844,28.0,America/Chicago,TX
AXH,Houston SW,-95.4769167,29.5061389,20.7,America/Chicago,TX
HOU,HOUSTON/WILL HOBBY,-95.28245,29.63747,14.0,America/Chicago,TX
UTS,HUNTSVILLE MUNICIPAL AIRPORT,-95.58717,30.74689,112.0,America/Chicago,TX
TFP,Ingleside,-97.2115,27.9130278,5.0,America/Chicago,TX
JSO,JACKSONVILLE,-95.22,31.87,206.0,America/Chicago,TX
JAS,JASPER COUNTY-BELL FIELD AIRPORT,-94.03494,30.88569,65.0,America/Chicago,TX
JCT,Junction - Kimble County,-99.76639,30.51083,522.0,America/Chicago,TX
SKF,KELLY AFB,-98.58111,29.38423,210.0,America/Chicago,TX
2R9,Kenedy,-97.8655683,28.8249857,87.85377,America/Chicago,TX
ERV,KERRVILLE MUNICIPAL,-99.08547,29.97667,493.0,America/Chicago,TX
CWC,Kickapoo,-98.4903986,33.8578389,304.0,America/Chicago,TX
ILE,KILLEEN MUNI (AWOS),-97.6865,31.08583,258.0,America/Chicago,TX
IKG,Kingsville,-98.0309,27.5509,39.11497,America/Chicago,TX
NQI,KINGSVILLE NAS,-97.8097,27.5072,15.0,America/Chicago,TX
RYW,Lago Vista,-97.96589,30.4967,375.2,America/Chicago,TX
5R3,Lago Vista - Rusty Allen,-97.97,30.49859,373.0,America/Chicago,TX
3T5,LA GRANGE/FAYETTE REGIONAL,-96.95,29.91,99.0,America/Chicago,TX
2F5,Lamesa,-101.9018,32.7479,902.6335,America/Chicago,TX
LUV,Lamesa,-101.9202,32.7563,911.5796,America/Chicago,TX
LZZ,Lampasas,-98.1958931,31.1061939,370.3,America/Chicago,TX
LNC,LANCASTER,-96.71905,32.57919,153.0,America/Chicago,TX
T41,La Porte,-95.0641,29.6692,7.0,America/Chicago,TX
LRD,LAREDO INTL AIRPORT,-99.46153,27.5438,155.0,America/Chicago,TX
T70,Laughlin AFB,-100.481,29.126,297.54962,America/Chicago,TX
DLF,LAUGHLIN AFB,-100.77797,29.35949,330.0,America/Chicago,TX
LLN,Levelland,-102.3725,33.5525,1066.5017,America/Chicago,TX
T78,Liberty,-94.6986,30.0778,21.857124,America/Chicago,TX
AQO,LLANO_MUNI_ARPT,-98.66194,30.78361,336.0,America/Chicago,TX
GGG,LONGVIEW/GREGG CO.,-94.71149,32.38401,124.0,America/Chicago,TX
LBB,LUBBOCK INTL ARPT,-101.82278,33.66364,988.0,America/Chicago,TX
18H,Lucius,-92.0333,26.12833,30.0,America/Chicago,TX
LFK,LUFKIN/ANGELINA CO.,-94.75,31.23401,88.0,America/Chicago,TX
MRF,Marfa,-104.02,30.37,1481.0,America/Chicago,TX
ASL,Marshall,-94.3077778,32.5205,108.8,America/Chicago,TX
5T9,Maverick County,-100.5135,28.8571,267.38416,America/Chicago,TX
MFE,MCALLEN/MILLER INTL,-98.23861,26.17583,33.0,America/Chicago,TX
TKI,MC KINNEY,-96.59,33.18,179.0,America/Chicago,TX
NMT,McMullen,-98.7242,28.2361,89.30641,America/Chicago,TX
HQZ,MESQUITE,-96.53042,32.74696,136.0,America/Chicago,TX
LXY,Mexia Limestone,-96.5145,31.6412,166.28955,America/Chicago,TX
MDD,MIDLAND,-102.10103,32.03653,854.0,America/Chicago,TX
MAF,Midland Intl,-102.20745194,31.946615,868.9406,America/Chicago,TX
JWY,MIDLOTHIAN/WAXAC,-96.9125,32.45611,217.0,America/Chicago,TX
JDD,MINEOLA/QUITMAN,-95.49648,32.7422,132.0,America/Chicago,TX
MWL,MINERAL WELLS MUNI,-98.06018,32.78161,296.0,America/Chicago,TX
E01,Monahans,-102.9090278,31.5824722,794.0,America/Chicago,TX
OSA,MOUNT PLEASANT AIRPORT,-94.96139,33.09556,111.0,America/Chicago,TX
MIU,Mustang Island 31,-96.7367,27.2917,0.0,America/Chicago,TX
MZG,Mustang Island A85A,-96.1911,27.7269,0.0,America/Chicago,TX
OCH,NACOGDOCHES (AWOS),-94.70944,31.57778,108.0,America/Chicago,TX
60R,Navasota,-96.1133,30.3719,68.0,America/Chicago,TX
BAZ,NEW BRAUNFELS MUNI APT (WAS 3R5),-98.045,29.709,195.0,America/Chicago,TX
OPM,North Padre Island,-96.94,26.8328,3.0,America/Chicago,TX
ODO,ODESSA-SCHLEMEYER FLD (WAS E02),-102.38667,31.92056,915.0,America/Chicago,TX
ORG,Orange,-93.8036128,30.0691767,4.0,America/Chicago,TX
NOG,ORANGE GROVE,-98.05167,27.90113,78.0,America/Chicago,TX
OZA,Ozona,-101.2029719,30.7352803,725.7,America/Chicago,TX
PSX,PALACIOS MUNICIPAL,-96.25,28.73,5.0,America/Chicago,TX
PSN,PALESTINE,-95.70631,31.77969,129.0,America/Chicago,TX
BPC,Pampa,-101.0301389,35.8892778,845.0,America/Chicago,TX
PPA,PAMPA,-100.99625,35.613,1050.0,America/Chicago,TX
PRX,PARIS/COX FIELD,-95.45075,33.63661,167.0,America/Chicago,TX
LVJ,Pearland Regional,-95.2417,29.5189,13.164371,America/Chicago,TX
PEQ,PECOS,-103.51,31.38,796.0,America/Chicago,TX
PYX,PERRYTON/OCHILTREE COUNTY APT,-100.75,36.414,889.0,America/Chicago,TX
25T,PHI OIL PLAT,-94.68,26.93,10.0,America/Chicago,TX
PVW,PLAINVIEW,-101.71734,34.16815,1028.0,America/Chicago,TX
PEZ,Pleasanton,-98.5199847,28.9541894,131.1,America/Chicago,TX
RAS,PORT ARANSAS/MUSTANG BEACH ARPT,-97.09,27.81,2.0,America/Chicago,TX
PIL,PORT ISABEL-CAMERON COUNTY APT,-97.33781,26.1597,6.0,America/Chicago,TX
PKV,PORT_LAVACA,-96.681,28.654,9.0,America/Chicago,TX
T77,Presidio,-104.3616,29.6341,889.2204,America/Chicago,TX
PRS,Presidio Lely,-104.3615,29.6342,888.8645,America/Chicago,TX
RND,RANDOLPH AFB,-98.28,29.53,232.0,America/Chicago,TX
6P9,Ranger,-98.59475,32.4317222,455.30667,America/Chicago,TX
RBO,ROBSTOWN,-97.69052,27.77854,24.0,America/Chicago,TX
RKP,ROCKPORT/ARANSAS CO,-97.04639,28.08361,8.0,America/Chicago,TX
ECU,ROCKSPRINGS,-100.17385,29.94692,723.0,America/Chicago,TX
F46,Rockwall,-96.4354856,32.9305944,178.25653,America/Chicago,TX
RPE,SABINE PASS,-93.95,29.7,3.0,America/Chicago,TX
SJT,SAN ANGELO/MATHIS,-100.495,31.35167,582.0,America/Chicago,TX
5C1,San Antonio,-98.6946417,29.723929,422.1,America/Chicago,TX
SAT,SAN ANTONIO INTL,-98.46978,29.53369,242.0,America/Chicago,TX
SSF,SAN ANTONIO/STINSON,-98.47105,29.33698,176.0,America/Chicago,TX
HYI,SAN MARCOS (AWOS),-97.863,29.89275,182.0,America/Chicago,TX
81R,San Saba,-98.717,31.2352,378.99094,America/Chicago,TX
SEQ,Seguin Randolph AFB,-97.9083,29.5658,161.40836,America/Chicago,TX
GNC,Seminole,-102.6526667,32.6753333,1010.0,America/Chicago,TX
SHP,Sheppard AFB,-98.4833,33.9667,305.97263,America/Chicago,TX
GYI,SHERMAN/DENISON,-96.67367,33.71411,228.0,America/Chicago,TX
T69,Sinton,-97.5425,28.0386,17.970034,America/Chicago,TX
SNK,SNYDER,-100.95047,32.69339,741.0,America/Chicago,TX
SOA,SONORA MUNI,-100.64856,30.58569,652.0,America/Chicago,TX
SPL,South Padre Island,-97.1572,26.0706,3.0,America/Chicago,TX
E42,Spearman,-101.1945,36.221,945.8859,America/Chicago,TX
SEP,STEPHENVILLE/CLARK,-98.17767,32.21533,402.0,America/Chicago,TX
SLR,SULPHUR_SPRINGS,-95.62,33.16,149.0,America/Chicago,TX
SWW,SWEETWATER/AVENGER FIELD AIRPORT,-100.46656,32.46736,727.0,America/Chicago,TX
T74,Taylor,-97.4432,30.5726,174.38675,America/Chicago,TX
TPL,TEMPLE/MILLER(AWOS),-97.40778,31.1525,208.0,America/Chicago,TX
TRL,TERRELL,-96.27,32.71,145.0,America/Chicago,TX
TYR,TYLER/POUNDS FLD,-95.40239,32.35414,166.0,America/Chicago,TX
UVA,UVALDE/GARNER_FIELD_ARPT,-99.74358,29.21133,287.0,America/Chicago,TX
VHN,Van Horn,-104.7838,31.0578,1200.1992,America/Chicago,TX
F05,VERNON,-99.28375,34.22567,386.0,America/Chicago,TX
VCT,VICTORIA REGIONAL,-96.9303,28.8614,36.0,America/Chicago,TX
CNW,Waco,-97.0741389,31.6378056,143.0,America/Chicago,TX
ACT,Waco,-97.2283,31.61797,155.0,America/Chicago,TX
PWG,Waco - McGregor Exec,-97.31653,31.48492,180.0,America/Chicago,TX
TXW,Weslaco,-97.9731,26.1775,21.301573,America/Chicago,TX
T65,WESLACO/MID VALLEY AIRPORT,-97.97306,26.17764,21.0,America/Chicago,TX
CRH,West Cameron,-93.3016,28.9086,0.0,America/Chicago,TX
ARM,WHARTON REGIONAL ARPT,-96.15439,29.25428,30.0,America/Chicago,TX
SPS,WICHITA FALLS/SHEP,-98.4928,33.9786,314.0,America/Chicago,TX
INK,WINK/WINKLER CO.,-103.2,31.78,859.0,America/Chicago,TX
APY,Zapata,-99.2489083,26.9687861,128.6,America/Chicago,TX
U52,Beaver,-112.6753,38.2307,1779.804,America/Denver,UT
BDG,Blanding,-109.4831,37.5828,1774.1791,America/Denver,UT
4BL,BLANDING,-109.46667,37.61667,1840.0,America/Denver,UT
BMC,Brigham City,-112.0622,41.5524,1289.9435,America/Denver,UT
BCE,BRYCE CANYON,-112.14556,37.70639,2312.0,America/Denver,UT
CDC,CEDAR CITY MUNI,-113.1,37.7,1714.0,America/Denver,UT
DTA,Delta,-112.5077,39.3806,1448.5381,America/Denver,UT
U24,DELTA,-112.58606,39.33748,1414.0,America/Denver,UT
U69,Duchesne,-110.381,40.1919,1770.5417,America/Denver,UT
DPG,DUGWAY PRVG GROUND,-112.93505,40.19738,1326.0,America/Denver,UT
U16,Eagle View,-113.0667,41.05,1307.7489,America/Denver,UT
FOM,Fillmore,-112.363138,38.9581389,1509.0,America/Denver,UT
U19,Granite Peak,-113.35,40.167,1310.0,America/Denver,UT
QCA,Granite Peak,-113.34972,40.16639,1310.1194,America/Denver,UT
U28,GREEN RIVER RANGE,-110.16667,39.0,1241.0,America/Denver,UT
U96,Halls Crossing,-110.5642,37.435305,1334.0,America/Denver,UT
HVE,Hanksville,-110.704,38.418,1354.601,America/Denver,UT
4HV,HANKSVILLE,-110.715,38.371,1314.0,America/Denver,UT
36U,Heber,-111.4288056,40.4818056,1718.2,America/Denver,UT
HCR,Heber City,-111.43,40.47,1724.0114,America/Denver,UT
HIF,HILL AFB/OGDEN,-111.97304,41.12394,1459.0,America/Denver,UT
KNB,Kanab,-112.5312,37.0111,1475.7844,America/Denver,UT
LGU,LOGAN-CACHE AIRPORT,-111.85161,41.79128,1358.0,America/Denver,UT
40U,Manilla,-109.6785,40.9861,1873.0,America/Denver,UT
41U,Manti,-111.6126111,39.3314167,1679.1724,America/Denver,UT
MLF,MILFORD MUNICIPAL,-113.01246,38.42663,1536.0,America/Denver,UT
CNY,MOAB/CANYONLANDS,-109.75484,38.75496,1388.0,America/Denver,UT
U64,Monticello,-109.3412,37.9324,2119.0,America/Denver,UT
U14,Nephi,-111.87,39.7365833,1526.0,America/Denver,UT
OGD,OGDEN-HINCKLEY MUNI,-112.01294,41.19567,1362.0,America/Denver,UT
U55,Panguitch,-112.3911,37.8511,2060.384,America/Denver,UT
PUC,PRICE/CARBON(RAMOS),-110.75472,39.60917,1799.0,America/Denver,UT
PVU,PROVO MUNI (AWOS),-111.72336,40.21919,1369.0,America/Denver,UT
74V,Roosevelt,-110.0513,40.2783,1568.6509,America/Denver,UT
SLC,SALT LAKE CITY INTL,-111.97,40.78,1288.0,America/Denver,UT
SVR,Salt Lake City Muni No2,-111.9902,40.6196,1402.7367,America/Denver,UT
SPK,Spanish Fork,-111.6677,40.145,1380.7367,America/Denver,UT
SGU,St George,-113.5103056,37.0363889,874.7322,America/Denver,UT
DXZ,St George,-113.5103,37.0364,875.0,America/Denver,UT
TVY,Tooele,-112.3508,40.6126,1310.5901,America/Denver,UT
T62,TOOELE,-112.3,40.31667,1628.0,America/Denver,UT
VEL,VERNAL,-109.50992,40.44092,1608.0,America/Denver,UT
ENV,WENDOVER (AUT),-114.03089,40.71869,1292.0,America/Denver,UT
VJI,Abingdon,-82.03333,36.6871,631.0,America/New_York,VA
BKT,Blackstone,-77.9575,37.0742,125.72337,America/New_York,VA
VBW,Bridgewater,-78.9603,38.3667,349.1529,America/New_York,VA
0V4,Brookneal,-79.0164,37.1417,178.73071,America/New_York,VA
7W4,Bumpass,-77.7459,37.9658,104.0524,America/New_York,VA
CHO,CHARLOTTESVILLE,-78.45286,38.13864,195.0,America/New_York,VA
CXE,Chase City,-78.5016,36.7883,148.68195,America/New_York,VA
CPK,CHESAPEAKE,-76.32067,36.66561,6.0,America/New_York,VA
FCI,Chesterfield,-77.5248,37.4064,72.0,America/New_York,VA
W63,Clarksville / Marks,-78.5601,36.5958,115.03276,America/New_York,VA
W81,Crewe,-78.0983,37.181,119.94983,America/New_York,VA
CJR,CULPEPER,-77.85886,38.52671,95.0,America/New_York,VA
DAN,DANVILLE REGIONAL,-79.33611,36.57286,174.0,America/New_York,VA
PSK,DUBLIN/NEW RIV VLLY,-80.67848,37.13735,642.0,America/New_York,VA
EMV,EMPORIA-GREENSVILLE RGL AIRPORT,-77.48275,36.68686,39.0,America/New_York,VA
FVX,FARMVILLE,-78.43781,37.35753,125.0,America/New_York,VA
NFE,Fentress,-76.13556,36.695,5.0,America/New_York,VA
DAA,FORT BELVOIR/DAVISO,-77.181,38.715,21.0,America/New_York,VA
FAF,FORT EUSTIS/FELKER,-76.60883,37.1325,4.0,America/New_York,VA
FKN,FRANKLIN/J B ROSE,-76.9038,36.69809,12.0,America/New_York,VA
FRR,Front Royal,-78.2535,38.9175,212.93236,America/New_York,VA
GVE,Gordonsville,-78.1658,38.156,133.06262,America/New_York,VA
HLX,HILLSVILLE,-80.82357,36.76611,834.0,America/New_York,VA
HSP,HOT SPRINGS/INGALLS,-79.83389,37.95144,1156.0,America/New_York,VA
0VG,Jonesville,-83.2178,36.6541,416.0,America/New_York,VA
W31,Kenbridge,-78.185,36.9601,156.77553,America/New_York,VA
LFI,LANGLEY AFB/HAMPTON,-76.3605,37.08283,3.0,America/New_York,VA
LVL,Lawrenceville,-77.7943,36.7728,99.50898,America/New_York,VA
JYO,LEESBURG/GODFREY,-77.5575,39.07797,119.0,America/New_York,VA
LKU,LOUISA COUNTY/FREEMAN FIELD,-77.97,38.01,150.0,America/New_York,VA
W45,Luray,-78.5005833,38.6670556,274.9,America/New_York,VA
LUA,Luray,-78.5006,38.6671,275.0,America/New_York,VA
LYH,LYNCHBURG/P. GLENN,-79.2067,37.3208,286.0,America/New_York,VA
HEF,MANASSAS MUNI(AWOS),-77.51544,38.72142,59.0,America/New_York,VA
MKJ,MARION / WYTHEVILLE,-81.34994,36.89486,780.0,America/New_York,VA
MTV,MARTINSVILLE,-80.01332,36.62717,287.0,America/New_York,VA
MFV,MELFA/ACCOMACK ARPT,-75.76106,37.64689,15.0,America/New_York,VA
8W2,New Market,-78.7081,38.6557,289.73508,America/New_York,VA
PHF,NEWPORT NEWS,-76.49297,37.13189,13.0,America/New_York,VA
PVG,Norfolk/Hampton Roads,-76.4488333,36.7801389,7.0,America/New_York,VA
ORF,NORFOLK INTL ARPT,-76.19222,36.90333,9.0,America/New_York,VA
NGU,NORFOLK NAS/CHAMBER,-76.28926,36.93746,5.0,America/New_York,VA
NTU,OCEANA NAS/SOUCEK,-76.03354,36.8207,7.0,America/New_York,VA
OMH,ORANGE/ORANGE CO,-78.04561,38.24719,142.0,America/New_York,VA
PTB,PETERSBURG (AWOS),-77.50739,37.18375,59.0,America/New_York,VA
NYG,QUANTICO MCAF,-77.30533,38.50168,4.0,America/New_York,VA
W96,Quinton,-77.1255,37.5032,34.549,America/New_York,VA
JFZ,Richlands,-81.7982778,37.06375,808.6,America/New_York,VA
OFP,RICHMOND (ASOS),-77.43664,37.70894,63.0,America/New_York,VA
RIC,RICHMOND/BYRD FIELD,-77.32336,37.5115,54.0,America/New_York,VA
ROA,Roanoke Muni,-79.97367916,37.31724016,344.71243,America/New_York,VA
W75,Saluda Hummel Field,-76.4467,37.6024,10.814652,America/New_York,VA
EZF,SHANNON ARPT,-77.44939,38.26622,26.0,America/New_York,VA
W78,South Boston,-78.848,36.71,115.141014,America/New_York,VA
AVC,SOUTH HILL/MECKLENBURG-BRUNSWICK,-78.05447,36.68828,135.0,America/New_York,VA
RMN,STAFFORD,-77.45547,38.39811,65.0,America/New_York,VA
SHD,STAUNTON/SHENANDOAH,-78.89644,38.26383,366.0,America/New_York,VA
SFQ,SUFFOLK,-76.60187,36.68235,22.0,America/New_York,VA
TGI,Tangier Island,-75.9978,37.8251,1.7263619,America/New_York,VA
XSA,Tappahannock,-76.8941111,37.8596111,41.1,America/New_York,VA
BCB,VIRGINIA TECH ARPT,-80.40783,37.20764,650.0,America/New_York,VA
AKQ,WAKEFIELD (NEXRAD),-77.00722,36.98389,64.0,America/New_York,VA
WAL,WALLOPS ISLAND STN,-75.46306,37.94056,41.0,America/New_York,VA
HWY,Warrenton,-77.7106389,38.5862778,102.0,America/New_York,VA
IAD,WASHINGTON/DULLES,-77.44728,38.93484,98.0,America/New_York,VA
DCA,WASHINGTON/NATIONAL,-77.03455,38.8472,20.0,America/New_York,VA
W13,Waynesboro,-78.9444,38.0769,430.88046,America/New_York,VA
FYJ,WEST_POINT,-76.76472,37.52111,7.0,America/New_York,VA
JGG,WILLIAMSBURG,-76.7161,37.23917,15.0,America/New_York,VA
OKV,WINCHESTER RGNL,-78.14444,39.14353,222.0,America/New_York,VA
LNP,WISE/LONESOME PINE,-82.53,36.98753,817.0,America/New_York,VA
MPV,BARRE-MONTPELIER,-72.56233,44.2035,355.0,America/New_York,VT
DDH,Bennington More State,-73.2486,42.8935,239.54857,America/New_York,VT
BTV,BURLINGTON INTL,-73.15,44.47,104.0,America/New_York,VT
FSO,Highgate,-73.09746,44.9402808,69.5,America/New_York,VT
CDA,Lyndonville,-72.0179789,44.5691142,362.1,America/New_York,VT
6B0,Middlebury,-73.0954722,43.9854722,148.70598,America/New_York,VT
MVL,MORRISVILLE,-72.614,44.53461,234.0,America/New_York,VT
EFK,Newport,-72.2291583,44.8887972,283.5,America/New_York,VT
RUT,RUTLAND STATE(AWOS),-72.95,43.53,240.0,America/New_York,VT
VSF,SPRINGFIELD/HARTNES,-72.51731,43.34363,176.0,America/New_York,VT
1V4,St Johnsbury,-72.02,44.42,217.0,America/New_York,VT
AWO,ARLINGTON MUNI,-122.15903,48.16075,42.0,America/Los_Angeles,WA
BLI,BELLINGHAM INTL,-122.53753,48.79269,48.0,America/Los_Angeles,WA
PWT,BREMERTON NTNL AWOS,-122.76481,47.49025,147.0,America/Los_Angeles,WA
BVS,BURLINGTON/MT_VE,-122.42,48.47,44.0,America/Los_Angeles,WA
CLS,Chehalis,-122.9827472,46.6770292,54.0,America/Los_Angeles,WA
63S,Colville,-117.88352,48.544169,568.6405,America/Los_Angeles,WA
CQV,COLVILLE MUNICIPAL,-117.88333,48.55,572.0,America/Los_Angeles,WA
